"TOA5","lyellblwmaclure_519","CR1000","7759","CR1000.Std.11","CPU:LyellBlwMaclureCr-20200625.CR1","11267","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft_RAW","Temp_C","Observed","Lvl_ft_CORR","Offset","SC_uS","WaterT_CS547"
"TS","RN","Volts","","deg C","","","","uS/cm","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-06-24 05:45:00",245420,13.18,1.532,5.966,7.62,7.242,5.71,14.46,5.759
"2022-06-24 06:00:00",245421,13.18,1.536,5.919,7.62,7.246,5.71,14.46,5.708
"2022-06-24 06:15:00",245422,13.17,1.518,5.871,7.62,7.228,5.71,14.45,5.631
"2022-06-24 06:30:00",245423,13.17,1.526,5.823,7.62,7.236,5.71,14.45,5.605
"2022-06-24 06:45:00",245424,13.17,1.521,5.776,7.62,7.231,5.71,14.4,5.606
"2022-06-24 07:00:00",245425,13.17,1.517,5.732,7.62,7.227,5.71,14.39,5.553
"2022-06-24 07:15:00",245426,13.17,1.51,5.691,7.62,7.22,5.71,14.4,5.502
"2022-06-24 07:30:00",245427,13.16,1.499,5.656,7.62,7.208,5.71,14.41,5.423
"2022-06-24 07:45:00",245428,13.16,1.497,5.633,7.62,7.207,5.71,14.4,5.5
"2022-06-24 08:00:00",245429,13.16,1.498,5.632,7.62,7.208,5.71,14.41,5.526
"2022-06-24 08:15:00",245430,13.15,1.491,5.656,7.62,7.201,5.71,14.4,5.629
"2022-06-24 08:30:00",245431,13.15,1.49,5.705,7.62,7.2,5.71,14.45,5.655
"2022-06-24 08:45:00",245432,13.15,1.497,5.775,7.62,7.207,5.71,14.42,5.852
"2022-06-24 09:00:00",245433,13.15,1.484,5.862,7.62,7.194,5.71,14.45,6.004
"2022-06-24 09:15:00",245434,13.15,1.487,5.962,7.62,7.197,5.71,14.46,6.131
"2022-06-24 09:30:00",245435,13.14,1.479,6.076,7.62,7.188,5.71,14.46,6.335
"2022-06-24 09:45:00",245436,13.15,1.481,6.202,7.62,7.191,5.71,14.5,6.492
"2022-06-24 10:00:00",245437,13.17,1.471,6.347,7.62,7.181,5.71,14.5,6.72
"2022-06-24 10:15:00",245438,13.16,1.475,6.514,7.62,7.185,5.71,14.56,6.925
"2022-06-24 10:30:00",245439,13.17,1.475,6.699,7.62,7.185,5.71,14.56,7.263
"2022-06-24 10:45:00",245440,13.36,1.475,6.909,7.62,7.185,5.71,14.58,7.523
"2022-06-24 11:00:00",245441,13.64,1.469,7.147,7.62,7.179,5.71,14.61,7.863
"2022-06-24 11:15:00",245442,13.59,1.46,7.407,7.62,7.17,5.71,14.66,8.2
"2022-06-24 11:30:00",245443,13.58,1.464,7.689,7.62,7.174,5.71,14.72,8.57
"2022-06-24 11:45:00",245444,13.58,1.46,8,7.62,7.17,5.71,14.77,8.93
"2022-06-24 12:00:00",245445,13.6,1.455,8.33,7.62,7.165,5.71,14.82,9.38
"2022-06-24 12:15:00",245446,13.6,1.456,8.66,7.62,7.166,5.71,14.86,9.78
"2022-06-24 12:30:00",245447,13.57,1.459,9.03,7.62,7.169,5.71,14.91,10.29
"2022-06-24 12:45:00",245448,13.54,1.459,9.41,7.62,7.169,5.71,15,10.77
"2022-06-24 13:00:00",245449,13.52,1.472,9.8,7.62,7.182,5.71,15.11,11.12
"2022-06-24 13:15:00",245450,13.52,1.472,10.19,7.62,7.182,5.71,15.13,11.69
"2022-06-24 13:30:00",245451,13.52,1.472,10.58,7.62,7.182,5.71,15.2,11.99
"2022-06-24 13:45:00",245452,13.53,1.484,10.9,7.62,7.194,5.71,15.21,12.21
"2022-06-24 14:00:00",245453,13.53,1.478,11.19,7.62,7.188,5.71,15.27,12.51
"2022-06-24 14:15:00",245454,13.51,1.502,11.45,7.62,7.212,5.71,15.31,12.73
"2022-06-24 14:30:00",245455,13.48,1.509,11.64,7.62,7.219,5.71,15.3,12.68
"2022-06-24 14:45:00",245456,13.46,1.519,11.68,7.62,7.229,5.71,15.28,12.49
"2022-06-24 15:00:00",245457,13.46,1.528,11.64,7.62,7.238,5.71,15.28,12.22
"2022-06-24 15:15:00",245458,13.45,1.544,11.61,7.62,7.254,5.71,15.29,12.16
"2022-06-24 15:30:00",245459,13.48,1.549,11.55,7.62,7.259,5.71,15.31,12.05
"2022-06-24 15:45:00",245460,13.52,1.558,11.56,7.62,7.268,5.71,15.29,12.24
"2022-06-24 16:00:00",245461,13.55,1.579,11.59,7.62,7.289,5.71,15.29,12.27
"2022-06-24 16:15:00",245462,13.55,1.595,11.66,7.62,7.305,5.71,15.29,12.46
"2022-06-24 16:30:00",245463,13.55,1.614,11.77,7.62,7.324,5.71,15.32,12.6
"2022-06-24 16:45:00",245464,13.52,1.644,11.89,7.62,7.353,5.71,15.34,12.68
"2022-06-24 17:00:00",245465,13.49,1.687,11.99,7.62,7.397,5.71,15.31,12.71
"2022-06-24 17:15:00",245466,13.47,1.685,12.01,7.62,7.395,5.71,15.27,12.6
"2022-06-24 17:30:00",245467,13.45,1.721,11.93,7.62,7.43,5.71,15.23,12.3
"2022-06-24 17:45:00",245468,13.43,1.735,11.8,7.62,7.445,5.71,15.18,12
"2022-06-24 18:00:00",245469,13.41,1.753,11.62,7.62,7.463,5.71,15.08,11.75
"2022-06-24 18:15:00",245470,13.4,1.775,11.42,7.62,7.485,5.71,15.03,11.37
"2022-06-24 18:30:00",245471,13.39,1.794,11.21,7.62,7.504,5.71,14.9,11.18
"2022-06-24 18:45:00",245472,13.37,1.8,11.01,7.62,7.51,5.71,14.81,10.97
"2022-06-24 19:00:00",245473,13.36,1.83,10.83,7.62,7.54,5.71,14.7,10.78
"2022-06-24 19:15:00",245474,13.35,1.836,10.67,7.62,7.546,5.71,14.6,10.67
"2022-06-24 19:30:00",245475,13.34,1.839,10.54,7.62,7.549,5.71,14.46,10.56
"2022-06-24 19:45:00",245476,13.33,1.862,10.43,7.62,7.572,5.71,14.32,10.43
"2022-06-24 20:00:00",245477,13.32,1.882,10.31,7.62,7.592,5.71,14.16,10.27
"2022-06-24 20:15:00",245478,13.31,1.879,10.2,7.62,7.589,5.71,13.95,10.19
"2022-06-24 20:30:00",245479,13.3,1.899,10.09,7.62,7.609,5.71,13.75,10.03
"2022-06-24 20:45:00",245480,13.3,1.916,9.96,7.62,7.626,5.71,13.53,9.93
"2022-06-24 21:00:00",245481,13.29,1.927,9.84,7.62,7.637,5.71,13.27,9.82
"2022-06-24 21:15:00",245482,13.28,1.9,9.73,7.62,7.61,5.71,13.02,9.72
"2022-06-24 21:30:00",245483,13.28,1.902,9.61,7.62,7.612,5.71,12.74,9.61
"2022-06-24 21:45:00",245484,13.27,1.901,9.51,7.62,7.611,5.71,12.46,9.51
"2022-06-24 22:00:00",245485,13.26,1.91,9.4,7.62,7.62,5.71,12.26,9.38
"2022-06-24 22:15:00",245486,13.26,1.904,9.31,7.62,7.614,5.71,12.06,9.27
"2022-06-24 22:30:00",245487,13.25,1.919,9.23,7.62,7.629,5.71,11.87,9.19
"2022-06-24 22:45:00",245488,13.25,1.906,9.14,7.62,7.616,5.71,11.7,9.09
"2022-06-24 23:00:00",245489,13.24,1.9,9.06,7.62,7.61,5.71,11.58,9.01
"2022-06-24 23:15:00",245490,13.24,1.898,8.97,7.62,7.608,5.71,11.49,8.88
"2022-06-24 23:30:00",245491,13.24,1.89,8.88,7.62,7.6,5.71,11.36,8.85
"2022-06-24 23:45:00",245492,13.23,1.87,8.8,7.62,7.58,5.71,11.26,8.74
"2022-06-25 00:00:00",245493,13.23,1.887,8.71,7.62,7.597,5.71,11.18,8.64
"2022-06-25 00:15:00",245494,13.22,1.874,8.62,7.62,7.584,5.71,11.15,8.48
"2022-06-25 00:30:00",245495,13.22,1.856,8.53,7.62,7.566,5.71,11.09,8.4
"2022-06-25 00:45:00",245496,13.21,1.848,8.44,7.62,7.558,5.71,11.07,8.27
"2022-06-25 01:00:00",245497,13.21,1.845,8.34,7.62,7.555,5.71,11.03,8.19
"2022-06-25 01:15:00",245498,13.2,1.851,8.24,7.62,7.56,5.71,10.99,8.06
"2022-06-25 01:30:00",245499,13.2,1.834,8.13,7.62,7.544,5.71,10.95,7.962
"2022-06-25 01:45:00",245500,13.19,1.84,8.03,7.62,7.55,5.71,10.95,7.834
"2022-06-25 02:00:00",245501,13.19,1.814,7.926,7.62,7.524,5.71,10.91,7.704
"2022-06-25 02:15:00",245502,13.19,1.808,7.827,7.62,7.518,5.71,10.92,7.601
"2022-06-25 02:30:00",245503,13.19,1.786,7.729,7.62,7.496,5.71,10.89,7.498
"2022-06-25 02:45:00",245504,13.18,1.788,7.63,7.62,7.498,5.71,10.86,7.419
"2022-06-25 03:00:00",245505,13.18,1.781,7.532,7.62,7.491,5.71,10.87,7.315
"2022-06-25 03:15:00",245506,13.18,1.791,7.438,7.62,7.501,5.71,10.87,7.237
"2022-06-25 03:30:00",245507,13.17,1.773,7.35,7.62,7.482,5.71,10.84,7.159
"2022-06-25 03:45:00",245508,13.17,1.767,7.265,7.62,7.477,5.71,10.84,7.055
"2022-06-25 04:00:00",245509,13.17,1.761,7.18,7.62,7.471,5.71,10.84,6.977
"2022-06-25 04:15:00",245510,13.17,1.763,7.093,7.62,7.473,5.71,10.84,6.847
"2022-06-25 04:30:00",245511,13.16,1.752,7.005,7.62,7.462,5.71,10.82,6.795
"2022-06-25 04:45:00",245512,13.16,1.734,6.916,7.62,7.444,5.71,10.84,6.639
"2022-06-25 05:00:00",245513,13.15,1.722,6.831,7.62,7.432,5.71,10.84,6.561
"2022-06-25 05:15:00",245514,13.15,1.727,6.75,7.62,7.437,5.71,10.85,6.483
"2022-06-25 05:30:00",245515,13.15,1.732,6.67,7.62,7.442,5.71,10.82,6.431
"2022-06-25 05:45:00",245516,13.15,1.702,6.589,7.62,7.412,5.71,10.83,6.328
"2022-06-25 06:00:00",245517,13.15,1.72,6.506,7.62,7.429,5.71,10.82,6.224
"2022-06-25 06:15:00",245518,13.14,1.715,6.426,7.62,7.425,5.71,10.82,6.172
"2022-06-25 06:30:00",245519,13.14,1.716,6.352,7.62,7.426,5.71,10.84,6.095
"2022-06-25 06:45:00",245520,13.14,1.698,6.286,7.62,7.408,5.71,10.83,6.069
"2022-06-25 07:00:00",245521,13.14,1.696,6.228,7.62,7.406,5.71,10.84,5.991
"2022-06-25 07:15:00",245522,13.13,1.704,6.176,7.62,7.413,5.71,10.84,5.965
"2022-06-25 07:30:00",245523,13.13,1.684,6.13,7.62,7.394,5.71,10.82,5.965
"2022-06-25 07:45:00",245524,13.13,1.686,6.106,7.62,7.396,5.71,10.87,5.965
"2022-06-25 08:00:00",245525,13.13,1.688,6.106,7.62,7.398,5.71,10.87,5.987
"2022-06-25 08:15:00",245526,13.13,1.68,6.126,7.62,7.39,5.71,10.89,6.057
"2022-06-25 08:30:00",245527,13.12,1.669,6.166,7.62,7.379,5.71,10.93,6.159
"2022-06-25 08:45:00",245528,13.12,1.672,6.225,7.62,7.382,5.71,10.94,6.234
"2022-06-25 09:00:00",245529,13.12,1.663,6.303,7.62,7.373,5.71,10.98,6.387
"2022-06-25 09:15:00",245530,13.11,1.656,6.397,7.62,7.366,5.71,10.98,6.537
"2022-06-25 09:30:00",245531,13.11,1.655,6.512,7.62,7.365,5.71,11.03,6.743
"2022-06-25 09:45:00",245532,13.11,1.665,6.651,7.62,7.374,5.71,11.05,6.924
"2022-06-25 10:00:00",245533,13.14,1.65,6.814,7.62,7.36,5.71,11.07,7.21
"2022-06-25 10:15:00",245534,13.13,1.639,7.001,7.62,7.349,5.71,11.14,7.471
"2022-06-25 10:30:00",245535,13.14,1.655,7.216,7.62,7.364,5.71,11.19,7.758
"2022-06-25 10:45:00",245536,13.34,1.638,7.458,7.62,7.348,5.71,11.22,8.12
"2022-06-25 11:00:00",245537,13.56,1.64,7.735,7.62,7.349,5.71,11.29,8.47
"2022-06-25 11:15:00",245538,13.54,1.638,8.03,7.62,7.347,5.71,11.35,8.81
"2022-06-25 11:30:00",245539,13.52,1.637,8.31,7.62,7.346,5.71,11.36,9.15
"2022-06-25 11:45:00",245540,13.47,1.633,8.55,7.62,7.343,5.71,11.43,9.2
"2022-06-25 12:00:00",245541,13.46,1.631,8.68,7.62,7.34,5.71,11.46,9.14
"2022-06-25 12:15:00",245542,13.44,1.641,8.74,7.62,7.351,5.71,11.5,9.07
"2022-06-25 12:30:00",245543,13.43,1.653,8.74,7.62,7.363,5.71,11.51,8.97
"2022-06-25 12:45:00",245544,13.41,1.663,8.69,7.62,7.373,5.71,11.51,8.78
"2022-06-25 13:00:00",245545,13.4,1.693,8.61,7.62,7.403,5.71,11.52,8.68
"2022-06-25 13:15:00",245546,13.39,1.688,8.51,7.62,7.398,5.71,11.55,8.53
"2022-06-25 13:30:00",245547,13.38,1.692,8.43,7.62,7.402,5.71,11.54,8.47
"2022-06-25 13:45:00",245548,13.37,1.683,8.36,7.62,7.393,5.71,11.55,8.37
"2022-06-25 14:00:00",245549,13.36,1.705,8.28,7.62,7.415,5.71,11.56,8.29
"2022-06-25 14:15:00",245550,13.36,1.712,8.2,7.62,7.422,5.71,11.56,8.16
"2022-06-25 14:30:00",245551,13.35,1.715,8.1,7.62,7.425,5.71,11.59,8.01
"2022-06-25 14:45:00",245552,13.34,1.716,7.994,7.62,7.426,5.71,11.57,7.877
"2022-06-25 15:00:00",245553,13.33,1.714,7.9,7.62,7.424,5.71,11.58,7.798
"2022-06-25 15:15:00",245554,13.32,1.732,7.824,7.62,7.442,5.71,11.55,7.798
"2022-06-25 15:30:00",245555,13.32,1.736,7.776,7.62,7.446,5.71,11.57,7.798
"2022-06-25 15:45:00",245556,13.37,1.737,7.787,7.62,7.447,5.71,11.6,7.903
"2022-06-25 16:00:00",245557,13.43,1.742,7.893,7.62,7.452,5.71,11.6,8.21
"2022-06-25 16:15:00",245558,13.39,1.766,8.04,7.62,7.476,5.71,11.61,8.42
"2022-06-25 16:30:00",245559,13.38,1.771,8.17,7.62,7.481,5.71,11.64,8.57
"2022-06-25 16:45:00",245560,13.37,1.772,8.3,7.62,7.482,5.71,11.66,8.68
"2022-06-25 17:00:00",245561,13.36,1.777,8.4,7.62,7.487,5.71,11.64,8.73
"2022-06-25 17:15:00",245562,13.35,1.788,8.45,7.62,7.498,5.71,11.65,8.7
"2022-06-25 17:30:00",245563,13.34,1.778,8.47,7.62,7.488,5.71,11.63,8.68
"2022-06-25 17:45:00",245564,13.34,1.777,8.47,7.62,7.487,5.71,11.64,8.65
"2022-06-25 18:00:00",245565,13.33,1.79,8.49,7.62,7.499,5.71,11.61,8.73
"2022-06-25 18:15:00",245566,13.32,1.789,8.53,7.62,7.499,5.71,11.65,8.76
"2022-06-25 18:30:00",245567,13.31,1.8,8.55,7.62,7.51,5.71,11.61,8.73
"2022-06-25 18:45:00",245568,13.31,1.779,8.55,7.62,7.489,5.71,11.62,8.68
"2022-06-25 19:00:00",245569,13.3,1.79,8.53,7.62,7.5,5.71,11.59,8.62
"2022-06-25 19:15:00",245570,13.3,1.785,8.5,7.62,7.495,5.71,11.57,8.55
"2022-06-25 19:30:00",245571,13.29,1.79,8.45,7.62,7.5,5.71,11.56,8.49
"2022-06-25 19:45:00",245572,13.28,1.793,8.4,7.62,7.503,5.71,11.52,8.41
"2022-06-25 20:00:00",245573,13.28,1.791,8.33,7.62,7.501,5.71,11.51,8.28
"2022-06-25 20:15:00",245574,13.27,1.772,8.26,7.62,7.482,5.71,11.48,8.24
"2022-06-25 20:30:00",245575,13.27,1.791,8.19,7.62,7.501,5.71,11.46,8.13
"2022-06-25 20:45:00",245576,13.26,1.8,8.11,7.62,7.51,5.71,11.41,8.03
"2022-06-25 21:00:00",245577,13.26,1.801,8.02,7.62,7.51,5.71,11.39,7.928
"2022-06-25 21:15:00",245578,13.25,1.791,7.94,7.62,7.501,5.71,11.37,7.877
"2022-06-25 21:30:00",245579,13.24,1.761,7.861,7.62,7.471,5.71,11.36,7.746
"2022-06-25 21:45:00",245580,13.24,1.798,7.783,7.62,7.508,5.71,11.33,7.694
"2022-06-25 22:00:00",245581,13.24,1.803,7.71,7.62,7.513,5.71,11.31,7.615
"2022-06-25 22:15:00",245582,13.23,1.776,7.643,7.62,7.486,5.71,11.29,7.589
"2022-06-25 22:30:00",245583,13.23,1.799,7.58,7.62,7.509,5.71,11.29,7.485
"2022-06-25 22:45:00",245584,13.22,1.787,7.52,7.62,7.497,5.71,11.25,7.432
"2022-06-25 23:00:00",245585,13.22,1.786,7.462,7.62,7.496,5.71,11.25,7.356
"2022-06-25 23:15:00",245586,13.22,1.782,7.406,7.62,7.492,5.71,11.24,7.306
"2022-06-25 23:30:00",245587,13.21,1.77,7.347,7.62,7.48,5.71,11.23,7.232
"2022-06-25 23:45:00",245588,13.2,1.772,7.283,7.62,7.482,5.71,11.21,7.157
"2022-06-26 00:00:00",245589,13.2,1.766,7.217,7.62,7.475,5.71,11.23,7.028
"2022-06-26 00:15:00",245590,13.2,1.748,7.155,7.62,7.458,5.71,11.18,7.055
"2022-06-26 00:30:00",245591,13.19,1.759,7.095,7.62,7.469,5.71,11.2,6.951
"2022-06-26 00:45:00",245592,13.19,1.745,7.038,7.62,7.455,5.71,11.15,6.951
"2022-06-26 01:00:00",245593,13.19,1.737,6.981,7.62,7.446,5.71,11.18,6.847
"2022-06-26 01:15:00",245594,13.19,1.746,6.924,7.62,7.456,5.71,11.17,6.743
"2022-06-26 01:30:00",245595,13.18,1.736,6.866,7.62,7.446,5.71,11.13,6.717
"2022-06-26 01:45:00",245596,13.18,1.747,6.807,7.62,7.457,5.71,11.15,6.665
"2022-06-26 02:00:00",245597,13.18,1.724,6.749,7.62,7.434,5.71,11.16,6.561
"2022-06-26 02:15:00",245598,13.17,1.716,6.692,7.62,7.425,5.71,11.14,6.535
"2022-06-26 02:30:00",245599,13.17,1.73,6.635,7.62,7.44,5.71,11.13,6.483
"2022-06-26 02:45:00",245600,13.17,1.703,6.581,7.62,7.413,5.71,11.16,6.38
"2022-06-26 03:00:00",245601,13.17,1.711,6.529,7.62,7.421,5.71,11.13,6.354
"2022-06-26 03:15:00",245602,13.16,1.712,6.479,7.62,7.422,5.71,11.13,6.302
"2022-06-26 03:30:00",245603,13.16,1.702,6.429,7.62,7.412,5.71,11.12,6.25
"2022-06-26 03:45:00",245604,13.16,1.703,6.379,7.62,7.413,5.71,11.12,6.25
"2022-06-26 04:00:00",245605,13.16,1.687,6.33,7.62,7.397,5.71,11.16,6.146
"2022-06-26 04:15:00",245606,13.15,1.7,6.28,7.62,7.41,5.71,11.16,6.069
"2022-06-26 04:30:00",245607,13.15,1.697,6.23,7.62,7.407,5.71,11.15,6.017
"2022-06-26 04:45:00",245608,13.15,1.692,6.177,7.62,7.402,5.71,11.16,5.965
"2022-06-26 05:00:00",245609,13.15,1.679,6.124,7.62,7.388,5.71,11.19,5.888
"2022-06-26 05:15:00",245610,13.14,1.689,6.07,7.62,7.399,5.71,11.21,5.836
"2022-06-26 05:30:00",245611,13.14,1.671,6.018,7.62,7.381,5.71,11.2,5.784
"2022-06-26 05:45:00",245612,13.13,1.677,5.969,7.62,7.387,5.71,11.21,5.759
"2022-06-26 06:00:00",245613,13.13,1.675,5.92,7.62,7.385,5.71,11.27,5.681
"2022-06-26 06:15:00",245614,13.13,1.663,5.872,7.62,7.373,5.71,11.26,5.655
"2022-06-26 06:30:00",245615,13.13,1.653,5.825,7.62,7.363,5.71,11.26,5.578
"2022-06-26 06:45:00",245616,13.13,1.641,5.781,7.62,7.35,5.71,11.29,5.552
"2022-06-26 07:00:00",245617,13.13,1.65,5.738,7.62,7.36,5.71,11.3,5.5
"2022-06-26 07:15:00",245618,13.12,1.649,5.696,7.62,7.359,5.71,11.29,5.5
"2022-06-26 07:30:00",245619,13.12,1.649,5.661,7.62,7.359,5.71,11.3,5.5
"2022-06-26 07:45:00",245620,13.12,1.631,5.643,7.62,7.341,5.71,11.33,5.5
"2022-06-26 08:00:00",245621,13.12,1.634,5.649,7.62,7.344,5.71,11.38,5.552
"2022-06-26 08:15:00",245622,13.12,1.633,5.678,7.62,7.343,5.71,11.43,5.568
"2022-06-26 08:30:00",245623,13.11,1.627,5.729,7.62,7.337,5.71,11.4,5.772
"2022-06-26 08:45:00",245624,13.11,1.623,5.801,7.62,7.333,5.71,11.43,5.875
"2022-06-26 09:00:00",245625,13.11,1.619,5.892,7.62,7.328,5.71,11.48,6.026
"2022-06-26 09:15:00",245626,13.1,1.622,6.001,7.62,7.332,5.71,11.5,6.204
"2022-06-26 09:30:00",245627,13.1,1.612,6.124,7.62,7.322,5.71,11.52,6.38
"2022-06-26 09:45:00",245628,13.1,1.605,6.262,7.62,7.315,5.71,11.59,6.535
"2022-06-26 10:00:00",245629,13.13,1.611,6.413,7.62,7.321,5.71,11.61,6.742
"2022-06-26 10:15:00",245630,13.12,1.591,6.581,7.62,7.301,5.71,11.65,7.028
"2022-06-26 10:30:00",245631,13.14,1.6,6.78,7.62,7.31,5.71,11.69,7.315
"2022-06-26 10:45:00",245632,13.34,1.603,7.003,7.62,7.313,5.71,11.76,7.602
"2022-06-26 11:00:00",245633,13.57,1.584,7.258,7.62,7.294,5.71,11.82,7.994
"2022-06-26 11:15:00",245634,13.54,1.585,7.536,7.62,7.294,5.71,11.86,8.33
"2022-06-26 11:30:00",245635,13.53,1.595,7.834,7.62,7.305,5.71,11.91,8.75
"2022-06-26 11:45:00",245636,13.54,1.581,8.16,7.62,7.291,5.71,11.99,9.14
"2022-06-26 12:00:00",245637,13.55,1.596,8.51,7.62,7.306,5.71,12.06,9.54
"2022-06-26 12:15:00",245638,13.55,1.611,8.86,7.62,7.321,5.71,12.15,9.97
"2022-06-26 12:30:00",245639,13.54,1.594,9.24,7.62,7.304,5.71,12.22,10.4
"2022-06-26 12:45:00",245640,13.52,1.601,9.63,7.62,7.31,5.71,12.27,10.91
"2022-06-26 13:00:00",245641,13.5,1.609,9.97,7.62,7.319,5.71,12.36,11.1
"2022-06-26 13:15:00",245642,13.48,1.61,10.21,7.62,7.32,5.71,12.45,11.12
"2022-06-26 13:30:00",245643,13.5,1.613,10.37,7.62,7.323,5.71,12.49,11.23
"2022-06-26 13:45:00",245644,13.47,1.617,10.52,7.62,7.327,5.71,12.53,11.37
"2022-06-26 14:00:00",245645,13.45,1.622,10.61,7.62,7.332,5.71,12.56,11.28
"2022-06-26 14:15:00",245646,13.44,1.638,10.65,7.62,7.348,5.71,12.6,11.31
"2022-06-26 14:30:00",245647,13.42,1.651,10.71,7.62,7.361,5.71,12.64,11.31
"2022-06-26 14:45:00",245648,13.41,1.687,10.76,7.62,7.397,5.71,12.7,11.31
"2022-06-26 15:00:00",245649,13.39,1.67,10.78,7.62,7.38,5.71,12.7,11.31
"2022-06-26 15:15:00",245650,13.38,1.689,10.79,7.62,7.399,5.71,12.75,11.2
"2022-06-26 15:30:00",245651,13.36,1.704,10.74,7.62,7.414,5.71,12.76,11.04
"2022-06-26 15:45:00",245652,13.35,1.725,10.65,7.62,7.435,5.71,12.79,10.86
"2022-06-26 16:00:00",245653,13.37,1.741,10.56,7.62,7.451,5.71,12.76,10.86
"2022-06-26 16:15:00",245654,13.36,1.757,10.5,7.62,7.467,5.71,12.79,10.77
"2022-06-26 16:30:00",245655,13.35,1.767,10.46,7.62,7.477,5.71,12.8,10.8
"2022-06-26 16:45:00",245656,13.33,1.787,10.45,7.62,7.497,5.71,12.81,10.77
"2022-06-26 17:00:00",245657,13.32,1.803,10.44,7.62,7.513,5.71,12.82,10.75
"2022-06-26 17:15:00",245658,13.31,1.831,10.43,7.62,7.541,5.71,12.79,10.72
"2022-06-26 17:30:00",245659,13.3,1.835,10.4,7.62,7.545,5.71,12.82,10.62
"2022-06-26 17:45:00",245660,13.3,1.835,10.35,7.62,7.545,5.71,12.79,10.56
"2022-06-26 18:00:00",245661,13.28,1.868,10.32,7.62,7.578,5.71,12.75,10.56
"2022-06-26 18:15:00",245662,13.27,1.86,10.28,7.62,7.57,5.71,12.76,10.48
"2022-06-26 18:30:00",245663,13.27,1.869,10.25,7.62,7.579,5.71,12.72,10.46
"2022-06-26 18:45:00",245664,13.26,1.879,10.19,7.62,7.588,5.71,12.7,10.38
"2022-06-26 19:00:00",245665,13.25,1.909,10.12,7.62,7.619,5.71,12.64,10.32
"2022-06-26 19:15:00",245666,13.25,1.917,10.06,7.62,7.627,5.71,12.61,10.22
"2022-06-26 19:30:00",245667,13.23,1.919,9.97,7.62,7.629,5.71,12.54,10.16
"2022-06-26 19:45:00",245668,13.23,1.924,9.91,7.62,7.634,5.71,12.46,10.08
"2022-06-26 20:00:00",245669,13.22,1.907,9.84,7.62,7.617,5.71,12.36,10
"2022-06-26 20:15:00",245670,13.22,1.92,9.76,7.62,7.63,5.71,12.29,9.9
"2022-06-26 20:30:00",245671,13.21,1.925,9.69,7.62,7.635,5.71,12.19,9.79
"2022-06-26 20:45:00",245672,13.2,1.945,9.6,7.62,7.655,5.71,12.11,9.68
"2022-06-26 21:00:00",245673,13.2,1.931,9.52,7.62,7.641,5.71,12.01,9.55
"2022-06-26 21:15:00",245674,13.19,1.936,9.43,7.62,7.646,5.71,11.88,9.5
"2022-06-26 21:30:00",245675,13.19,1.913,9.34,7.62,7.623,5.71,11.79,9.4
"2022-06-26 21:45:00",245676,13.19,1.933,9.26,7.62,7.643,5.71,11.68,9.27
"2022-06-26 22:00:00",245677,13.18,1.956,9.17,7.62,7.666,5.71,11.56,9.13
"2022-06-26 22:15:00",245678,13.18,1.937,9.08,7.62,7.647,5.71,11.45,9.06
"2022-06-26 22:30:00",245679,13.17,1.933,8.98,7.62,7.643,5.71,11.32,8.95
"2022-06-26 22:45:00",245680,13.17,1.904,8.9,7.62,7.614,5.71,11.23,8.88
"2022-06-26 23:00:00",245681,13.17,1.926,8.82,7.62,7.635,5.71,11.19,8.74
"2022-06-26 23:15:00",245682,13.16,1.915,8.75,7.62,7.625,5.71,11.15,8.66
"2022-06-26 23:30:00",245683,13.16,1.912,8.67,7.62,7.622,5.71,11.05,8.61
"2022-06-26 23:45:00",245684,13.16,1.9,8.59,7.62,7.61,5.71,11.03,8.51
"2022-06-27 00:00:00",245685,13.15,1.893,8.52,7.62,7.603,5.71,11.01,8.4
"2022-06-27 00:15:00",245686,13.15,1.873,8.44,7.62,7.583,5.71,10.98,8.32
"2022-06-27 00:30:00",245687,13.15,1.863,8.36,7.62,7.573,5.71,10.97,8.24
"2022-06-27 00:45:00",245688,13.15,1.865,8.27,7.62,7.575,5.71,10.94,8.17
"2022-06-27 01:00:00",245689,13.14,1.881,8.19,7.62,7.591,5.71,10.95,8.03
"2022-06-27 01:15:00",245690,13.14,1.87,8.11,7.62,7.58,5.71,10.94,7.955
"2022-06-27 01:30:00",245691,13.14,1.836,8.02,7.62,7.546,5.71,10.92,7.877
"2022-06-27 01:45:00",245692,13.13,1.844,7.935,7.62,7.554,5.71,10.94,7.772
"2022-06-27 02:00:00",245693,13.13,1.822,7.849,7.62,7.532,5.71,10.95,7.667
"2022-06-27 02:15:00",245694,13.13,1.847,7.759,7.62,7.557,5.71,10.95,7.563
"2022-06-27 02:30:00",245695,13.13,1.824,7.671,7.62,7.534,5.71,10.97,7.459
"2022-06-27 02:45:00",245696,13.12,1.799,7.585,7.62,7.509,5.71,10.94,7.407
"2022-06-27 03:00:00",245697,13.12,1.81,7.505,7.62,7.52,5.71,10.94,7.304
"2022-06-27 03:15:00",245698,13.12,1.81,7.425,7.62,7.52,5.71,10.92,7.278
"2022-06-27 03:30:00",245699,13.11,1.802,7.345,7.62,7.512,5.71,10.91,7.148
"2022-06-27 03:45:00",245700,13.11,1.807,7.267,7.62,7.517,5.71,10.9,7.045
