"TOA5","DanaFrkBug","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-10-10 10:45:00",273430,12.710,0.58900,6.0680,1.0000,0.83800,0.25000
"2022-10-10 11:00:00",273431,12.830,0.59000,6.2180,1.0000,0.83900,0.25000
"2022-10-10 11:15:00",273432,13.080,0.58900,6.3780,1.0000,0.83800,0.25000
"2022-10-10 11:30:00",273433,13.250,0.58900,6.5690,1.0000,0.83800,0.25000
"2022-10-10 11:45:00",273434,13.450,0.58900,6.7260,1.0000,0.83900,0.25000
"2022-10-10 12:00:00",273435,13.460,0.59000,6.8220,1.0000,0.83900,0.25000
"2022-10-10 12:15:00",273436,13.380,0.59000,6.8900,1.0000,0.83900,0.25000
"2022-10-10 12:30:00",273437,13.430,0.59000,6.9950,1.0000,0.84000,0.25000
"2022-10-10 12:45:00",273438,13.430,0.58900,7.0920,1.0000,0.83900,0.25000
"2022-10-10 13:00:00",273439,13.350,0.58900,7.2460,1.0000,0.83900,0.25000
"2022-10-10 13:15:00",273440,13.420,0.58900,7.4340,1.0000,0.83900,0.25000
"2022-10-10 13:30:00",273441,13.420,0.58900,7.6290,1.0000,0.83900,0.25000
"2022-10-10 13:45:00",273442,13.410,0.59000,7.7120,1.0000,0.83900,0.25000
"2022-10-10 14:00:00",273443,13.410,0.58900,7.8600,1.0000,0.83800,0.25000
"2022-10-10 14:15:00",273444,13.400,0.59000,8.0400,1.0000,0.83900,0.25000
"2022-10-10 14:30:00",273445,13.390,0.59000,8.2100,1.0000,0.84000,0.25000
"2022-10-10 14:45:00",273446,13.390,0.59000,8.3500,1.0000,0.83900,0.25000
"2022-10-10 15:00:00",273447,13.130,0.58900,8.4700,1.0000,0.83900,0.25000
"2022-10-10 15:15:00",273448,12.960,0.58800,8.5400,1.0000,0.83800,0.25000
"2022-10-10 15:30:00",273449,12.880,0.58900,8.5800,1.0000,0.83800,0.25000
"2022-10-10 15:45:00",273450,12.830,0.58900,8.5900,1.0000,0.83800,0.25000
"2022-10-10 16:00:00",273451,12.920,0.58900,8.6000,1.0000,0.83900,0.25000
"2022-10-10 16:15:00",273452,13.200,0.58900,8.6300,1.0000,0.83800,0.25000
"2022-10-10 16:30:00",273453,13.200,0.58800,8.6500,1.0000,0.83700,0.25000
"2022-10-10 16:45:00",273454,13.100,0.58800,8.6500,1.0000,0.83800,0.25000
"2022-10-10 17:00:00",273455,12.950,0.58900,8.6200,1.0000,0.83900,0.25000
"2022-10-10 17:15:00",273456,12.860,0.58900,8.5800,1.0000,0.83800,0.25000
"2022-10-10 17:30:00",273457,12.810,0.58800,8.4900,1.0000,0.83800,0.25000
"2022-10-10 17:45:00",273458,12.770,0.58800,8.3800,1.0000,0.83800,0.25000
"2022-10-10 18:00:00",273459,12.750,0.58900,8.2700,1.0000,0.83800,0.25000
"2022-10-10 18:15:00",273460,12.730,0.58800,8.1700,1.0000,0.83700,0.25000
"2022-10-10 18:30:00",273461,12.720,0.58800,8.0800,1.0000,0.83800,0.25000
"2022-10-10 18:45:00",273462,12.720,0.58900,7.9700,1.0000,0.83800,0.25000
"2022-10-10 19:00:00",273463,12.710,0.58800,7.8640,1.0000,0.83700,0.25000
"2022-10-10 19:15:00",273464,12.700,0.58800,7.7630,1.0000,0.83800,0.25000
"2022-10-10 19:30:00",273465,12.690,0.58700,7.6670,1.0000,0.83700,0.25000
"2022-10-10 19:45:00",273466,12.680,0.58700,7.5580,1.0000,0.83700,0.25000
"2022-10-10 20:00:00",273467,12.680,0.58700,7.4510,1.0000,0.83700,0.25000
"2022-10-10 20:15:00",273468,12.670,0.58700,7.3410,1.0000,0.83700,0.25000
"2022-10-10 20:30:00",273469,12.660,0.58700,7.2450,1.0000,0.83600,0.25000
"2022-10-10 20:45:00",273470,12.650,0.58700,7.1540,1.0000,0.83700,0.25000
"2022-10-10 21:00:00",273471,12.640,0.58700,7.0560,1.0000,0.83600,0.25000
"2022-10-10 21:15:00",273472,12.630,0.58700,6.9640,1.0000,0.83600,0.25000
"2022-10-10 21:30:00",273473,12.620,0.58700,6.8690,1.0000,0.83600,0.25000
"2022-10-10 21:45:00",273474,12.620,0.58600,6.7860,1.0000,0.83600,0.25000
"2022-10-10 22:00:00",273475,12.610,0.58600,6.7020,1.0000,0.83600,0.25000
"2022-10-10 22:15:00",273476,12.610,0.58700,6.6170,1.0000,0.83600,0.25000
"2022-10-10 22:30:00",273477,12.590,0.58600,6.5330,1.0000,0.83600,0.25000
"2022-10-10 22:45:00",273478,12.590,0.58600,6.4550,1.0000,0.83600,0.25000
"2022-10-10 23:00:00",273479,12.580,0.58600,6.3720,1.0000,0.83500,0.25000
"2022-10-10 23:15:00",273480,12.570,0.58500,6.2930,1.0000,0.83500,0.25000
"2022-10-10 23:30:00",273481,12.560,0.58400,6.2210,1.0000,0.83400,0.25000
"2022-10-10 23:45:00",273482,12.550,0.58500,6.1460,1.0000,0.83400,0.25000
"2022-10-11 00:00:00",273483,12.540,0.58400,6.0770,1.0000,0.83400,0.25000
"2022-10-11 00:15:00",273484,12.540,0.58400,6.0010,1.0000,0.83400,0.25000
"2022-10-11 00:30:00",273485,12.530,0.58500,5.9340,1.0000,0.83400,0.25000
"2022-10-11 00:45:00",273486,12.520,0.58500,5.8680,1.0000,0.83400,0.25000
"2022-10-11 01:00:00",273487,12.510,0.58400,5.8000,1.0000,0.83400,0.25000
"2022-10-11 01:15:00",273488,12.500,0.58500,5.7390,1.0000,0.83500,0.25000
"2022-10-11 01:30:00",273489,12.490,0.58600,5.6790,1.0000,0.83500,0.25000
"2022-10-11 01:45:00",273490,12.480,0.58600,5.6150,1.0000,0.83600,0.25000
"2022-10-11 02:00:00",273491,12.470,0.58800,5.5470,1.0000,0.83800,0.25000
"2022-10-11 02:15:00",273492,12.460,0.58900,5.4930,1.0000,0.83800,0.25000
"2022-10-11 02:30:00",273493,12.450,0.58800,5.4370,1.0000,0.83800,0.25000
"2022-10-11 02:45:00",273494,12.440,0.58900,5.3720,1.0000,0.83900,0.25000
"2022-10-11 03:00:00",273495,12.440,0.59000,5.3110,1.0000,0.84000,0.25000
"2022-10-11 03:15:00",273496,12.430,0.59000,5.2490,1.0000,0.84000,0.25000
"2022-10-11 03:30:00",273497,12.420,0.59000,5.1940,1.0000,0.84000,0.25000
"2022-10-11 03:45:00",273498,12.420,0.59000,5.1350,1.0000,0.84000,0.25000
"2022-10-11 04:00:00",273499,12.410,0.58900,5.0760,1.0000,0.83900,0.25000
"2022-10-11 04:15:00",273500,12.410,0.59000,5.0250,1.0000,0.84000,0.25000
"2022-10-11 04:30:00",273501,12.400,0.58900,4.9700,1.0000,0.83800,0.25000
"2022-10-11 04:45:00",273502,12.400,0.59000,4.9110,1.0000,0.84000,0.25000
"2022-10-11 05:00:00",273503,12.400,0.59000,4.8600,1.0000,0.84000,0.25000
"2022-10-11 05:15:00",273504,12.400,0.59000,4.8040,1.0000,0.84000,0.25000
"2022-10-11 05:30:00",273505,12.390,0.59000,4.7470,1.0000,0.83900,0.25000
"2022-10-11 05:45:00",273506,12.390,0.58900,4.6990,1.0000,0.83900,0.25000
"2022-10-11 06:00:00",273507,12.390,0.58900,4.6440,1.0000,0.83900,0.25000
"2022-10-11 06:15:00",273508,12.390,0.58900,4.5910,1.0000,0.83900,0.25000
"2022-10-11 06:30:00",273509,12.390,0.59000,4.5380,1.0000,0.84000,0.25000
"2022-10-11 06:45:00",273510,12.390,0.59000,4.4860,1.0000,0.83900,0.25000
"2022-10-11 07:00:00",273511,12.380,0.59000,4.4280,1.0000,0.84000,0.25000
"2022-10-11 07:15:00",273512,12.380,0.59100,4.3760,1.0000,0.84000,0.25000
"2022-10-11 07:30:00",273513,12.380,0.59000,4.3290,1.0000,0.83900,0.25000
"2022-10-11 07:45:00",273514,12.380,0.59000,4.2900,1.0000,0.84000,0.25000
"2022-10-11 08:00:00",273515,12.380,0.59000,4.2460,1.0000,0.84000,0.25000
"2022-10-11 08:15:00",273516,12.390,0.59000,4.2040,1.0000,0.84000,0.25000
"2022-10-11 08:30:00",273517,12.430,0.59100,4.1820,1.0000,0.84100,0.25000
"2022-10-11 08:45:00",273518,12.500,0.59100,4.1600,1.0000,0.84000,0.25000
"2022-10-11 09:00:00",273519,12.550,0.59200,4.1550,1.0000,0.84200,0.25000
"2022-10-11 09:15:00",273520,12.580,0.59100,4.1790,1.0000,0.84100,0.25000
"2022-10-11 09:30:00",273521,12.590,0.59100,4.2030,1.0000,0.84100,0.25000
"2022-10-11 09:45:00",273522,12.590,0.59100,4.2290,1.0000,0.84000,0.25000
"2022-10-11 10:00:00",273523,12.580,0.59100,4.3790,1.0000,0.84100,0.25000
"2022-10-11 10:15:00",273524,12.590,0.59300,4.5560,1.0000,0.84200,0.25000
"2022-10-11 10:30:00",273525,12.610,0.59200,4.6480,1.0000,0.84100,0.25000
"2022-10-11 10:45:00",273526,12.650,0.59200,4.7410,1.0000,0.84100,0.25000
"2022-10-11 11:00:00",273527,12.720,0.59200,4.8730,1.0000,0.84100,0.25000
"2022-10-11 11:15:00",273528,12.840,0.59100,5.0260,1.0000,0.84100,0.25000
"2022-10-11 11:30:00",273529,13.030,0.59100,5.2010,1.0000,0.84100,0.25000
"2022-10-11 11:45:00",273530,13.310,0.59200,5.3720,1.0000,0.84200,0.25000
"2022-10-11 12:00:00",273531,13.440,0.59100,5.5320,1.0000,0.84000,0.25000
"2022-10-11 12:15:00",273532,13.380,0.59200,5.6980,1.0000,0.84100,0.25000
"2022-10-11 12:30:00",273533,13.360,0.59100,5.8960,1.0000,0.84100,0.25000
"2022-10-11 12:45:00",273534,13.360,0.59200,6.1020,1.0000,0.84200,0.25000
"2022-10-11 13:00:00",273535,13.370,0.59000,6.3100,1.0000,0.84000,0.25000
"2022-10-11 13:15:00",273536,13.370,0.59100,6.5320,1.0000,0.84000,0.25000
"2022-10-11 13:30:00",273537,13.370,0.59200,6.7590,1.0000,0.84100,0.25000
"2022-10-11 13:45:00",273538,13.370,0.59100,6.9770,1.0000,0.84000,0.25000
"2022-10-11 14:00:00",273539,13.320,0.59100,7.1610,1.0000,0.84100,0.25000
"2022-10-11 14:15:00",273540,13.370,0.59200,7.3190,1.0000,0.84200,0.25000
"2022-10-11 14:30:00",273541,13.330,0.59300,7.4580,1.0000,0.84200,0.25000
"2022-10-11 14:45:00",273542,13.330,0.59200,7.5640,1.0000,0.84100,0.25000
"2022-10-11 15:00:00",273543,13.190,0.59000,7.7020,1.0000,0.84000,0.25000
"2022-10-11 15:15:00",273544,13.250,0.59100,7.8290,1.0000,0.84100,0.25000
"2022-10-11 15:30:00",273545,13.270,0.59000,7.9400,1.0000,0.84000,0.25000
"2022-10-11 15:45:00",273546,13.040,0.59000,8.0200,1.0000,0.84000,0.25000
"2022-10-11 16:00:00",273547,13.130,0.59100,8.0800,1.0000,0.84100,0.25000
"2022-10-11 16:15:00",273548,13.140,0.59000,8.1300,1.0000,0.84000,0.25000
"2022-10-11 16:30:00",273549,13.010,0.59100,8.1500,1.0000,0.84100,0.25000
"2022-10-11 16:45:00",273550,12.890,0.59000,8.1600,1.0000,0.84000,0.25000
"2022-10-11 17:00:00",273551,12.830,0.59000,8.1500,1.0000,0.84000,0.25000
"2022-10-11 17:15:00",273552,12.810,0.59100,8.1300,1.0000,0.84000,0.25000
"2022-10-11 17:30:00",273553,12.780,0.59000,8.1000,1.0000,0.83900,0.25000
"2022-10-11 17:45:00",273554,12.760,0.59000,8.0400,1.0000,0.84000,0.25000
"2022-10-11 18:00:00",273555,12.750,0.59000,7.9830,1.0000,0.83900,0.25000
"2022-10-11 18:15:00",273556,12.740,0.59000,7.9120,1.0000,0.84000,0.25000
"2022-10-11 18:30:00",273557,12.740,0.58900,7.8260,1.0000,0.83800,0.25000
"2022-10-11 18:45:00",273558,12.720,0.58800,7.7450,1.0000,0.83800,0.25000
"2022-10-11 19:00:00",273559,12.710,0.58900,7.6570,1.0000,0.83900,0.25000
"2022-10-11 19:15:00",273560,12.700,0.58900,7.5710,1.0000,0.83800,0.25000
"2022-10-11 19:30:00",273561,12.690,0.58800,7.4770,1.0000,0.83800,0.25000
"2022-10-11 19:45:00",273562,12.690,0.58900,7.3880,1.0000,0.83900,0.25000
"2022-10-11 20:00:00",273563,12.680,0.58800,7.2940,1.0000,0.83800,0.25000
"2022-10-11 20:15:00",273564,12.670,0.58800,7.2040,1.0000,0.83800,0.25000
"2022-10-11 20:30:00",273565,12.660,0.58700,7.1180,1.0000,0.83700,0.25000
"2022-10-11 20:45:00",273566,12.660,0.58800,7.0170,1.0000,0.83700,0.25000
"2022-10-11 21:00:00",273567,12.650,0.58600,6.9330,1.0000,0.83500,0.25000
"2022-10-11 21:15:00",273568,12.640,0.58600,6.8390,1.0000,0.83600,0.25000
"2022-10-11 21:30:00",273569,12.640,0.58600,6.7480,1.0000,0.83600,0.25000
"2022-10-11 21:45:00",273570,12.630,0.58600,6.6690,1.0000,0.83600,0.25000
"2022-10-11 22:00:00",273571,12.620,0.58600,6.5750,1.0000,0.83600,0.25000
"2022-10-11 22:15:00",273572,12.610,0.58600,6.4930,1.0000,0.83500,0.25000
"2022-10-11 22:30:00",273573,12.610,0.58600,6.4000,1.0000,0.83600,0.25000
"2022-10-11 22:45:00",273574,12.600,0.58500,6.3270,1.0000,0.83500,0.25000
"2022-10-11 23:00:00",273575,12.590,0.58500,6.2480,1.0000,0.83400,0.25000
"2022-10-11 23:15:00",273576,12.580,0.58500,6.1650,1.0000,0.83500,0.25000
"2022-10-11 23:30:00",273577,12.570,0.58500,6.0930,1.0000,0.83400,0.25000
"2022-10-11 23:45:00",273578,12.560,0.58400,6.0120,1.0000,0.83400,0.25000
"2022-10-12 00:00:00",273579,12.550,0.58500,5.9360,1.0000,0.83400,0.25000
"2022-10-12 00:15:00",273580,12.540,0.58300,5.8550,1.0000,0.83300,0.25000
"2022-10-12 00:30:00",273581,12.530,0.58300,5.7730,1.0000,0.83300,0.25000
"2022-10-12 00:45:00",273582,12.530,0.58400,5.7050,1.0000,0.83300,0.25000
"2022-10-12 01:00:00",273583,12.520,0.58400,5.6380,1.0000,0.83300,0.25000
"2022-10-12 01:15:00",273584,12.520,0.58300,5.5680,1.0000,0.83300,0.25000
"2022-10-12 01:30:00",273585,12.510,0.58300,5.5010,1.0000,0.83300,0.25000
"2022-10-12 01:45:00",273586,12.500,0.58400,5.4200,1.0000,0.83300,0.25000
"2022-10-12 02:00:00",273587,12.490,0.58300,5.3560,1.0000,0.83300,0.25000
"2022-10-12 02:15:00",273588,12.480,0.58200,5.2790,1.0000,0.83200,0.25000
"2022-10-12 02:30:00",273589,12.470,0.58300,5.2090,1.0000,0.83200,0.25000
"2022-10-12 02:45:00",273590,12.460,0.58200,5.1260,1.0000,0.83200,0.25000
"2022-10-12 03:00:00",273591,12.450,0.58300,5.0620,1.0000,0.83200,0.25000
"2022-10-12 03:15:00",273592,12.450,0.58200,5.0080,1.0000,0.83200,0.25000
"2022-10-12 03:30:00",273593,12.440,0.58200,4.9340,1.0000,0.83200,0.25000
"2022-10-12 03:45:00",273594,12.440,0.58300,4.8580,1.0000,0.83300,0.25000
"2022-10-12 04:00:00",273595,12.430,0.58200,4.7880,1.0000,0.83200,0.25000
"2022-10-12 04:15:00",273596,12.420,0.58300,4.7260,1.0000,0.83200,0.25000
"2022-10-12 04:30:00",273597,12.410,0.58300,4.6660,1.0000,0.83200,0.25000
"2022-10-12 04:45:00",273598,12.410,0.58200,4.5910,1.0000,0.83200,0.25000
"2022-10-12 05:00:00",273599,12.410,0.58200,4.5310,1.0000,0.83100,0.25000
"2022-10-12 05:15:00",273600,12.400,0.58300,4.4580,1.0000,0.83200,0.25000
"2022-10-12 05:30:00",273601,12.400,0.58300,4.4000,1.0000,0.83300,0.25000
"2022-10-12 05:45:00",273602,12.390,0.58300,4.3340,1.0000,0.83300,0.25000
"2022-10-12 06:00:00",273603,12.390,0.58300,4.2830,1.0000,0.83300,0.25000
"2022-10-12 06:15:00",273604,12.390,0.58400,4.2210,1.0000,0.83300,0.25000
"2022-10-12 06:30:00",273605,12.390,0.58300,4.1580,1.0000,0.83300,0.25000
"2022-10-12 06:45:00",273606,12.390,0.58400,4.1060,1.0000,0.83300,0.25000
"2022-10-12 07:00:00",273607,12.390,0.58400,4.0520,1.0000,0.83300,0.25000
"2022-10-12 07:15:00",273608,12.380,0.58400,3.9970,1.0000,0.83400,0.25000
"2022-10-12 07:30:00",273609,12.380,0.58500,3.9560,1.0000,0.83400,0.25000
"2022-10-12 07:45:00",273610,12.380,0.58500,3.8970,1.0000,0.83500,0.25000
"2022-10-12 08:00:00",273611,12.380,0.58500,3.8520,1.0000,0.83400,0.25000
"2022-10-12 08:15:00",273612,12.390,0.58500,3.8120,1.0000,0.83400,0.25000
"2022-10-12 08:30:00",273613,12.430,0.58500,3.7900,1.0000,0.83400,0.25000
"2022-10-12 08:45:00",273614,12.500,0.58500,3.7710,1.0000,0.83500,0.25000
"2022-10-12 09:00:00",273615,12.530,0.58500,3.7610,1.0000,0.83500,0.25000
"2022-10-12 09:15:00",273616,12.570,0.58500,3.7760,1.0000,0.83500,0.25000
"2022-10-12 09:30:00",273617,12.570,0.58700,3.8000,1.0000,0.83700,0.25000
"2022-10-12 09:45:00",273618,12.570,0.58600,3.8310,1.0000,0.83600,0.25000
"2022-10-12 10:00:00",273619,12.570,0.58700,3.9990,1.0000,0.83700,0.25000
"2022-10-12 10:15:00",273620,12.590,0.58600,4.1710,1.0000,0.83600,0.25000
"2022-10-12 10:30:00",273621,12.610,0.58700,4.2490,1.0000,0.83600,0.25000
"2022-10-12 10:45:00",273622,12.640,0.58800,4.3400,1.0000,0.83700,0.25000
"2022-10-12 11:00:00",273623,12.720,0.58700,4.4790,1.0000,0.83600,0.25000
"2022-10-12 11:15:00",273624,12.840,0.58600,4.6430,1.0000,0.83600,0.25000
"2022-10-12 11:30:00",273625,13.010,0.58700,4.8080,1.0000,0.83600,0.25000
"2022-10-12 11:45:00",273626,13.280,0.58700,4.9830,1.0000,0.83700,0.25000
"2022-10-12 12:00:00",273627,13.420,0.58700,5.1570,1.0000,0.83600,0.25000
"2022-10-12 12:15:00",273628,13.370,0.58600,5.3130,1.0000,0.83600,0.25000
"2022-10-12 12:30:00",273629,13.340,0.58700,5.4930,1.0000,0.83700,0.25000
"2022-10-12 12:45:00",273630,13.340,0.58800,5.6890,1.0000,0.83800,0.25000
"2022-10-12 13:00:00",273631,13.340,0.58700,5.9310,1.0000,0.83600,0.25000
"2022-10-12 13:15:00",273632,13.350,0.58700,6.1440,1.0000,0.83600,0.25000
"2022-10-12 13:30:00",273633,13.350,0.58600,6.3610,1.0000,0.83600,0.25000
"2022-10-12 13:45:00",273634,13.350,0.58700,6.5880,1.0000,0.83600,0.25000
"2022-10-12 14:00:00",273635,13.290,0.58600,6.7760,1.0000,0.83600,0.25000
"2022-10-12 14:15:00",273636,13.340,0.58600,6.9310,1.0000,0.83500,0.25000
"2022-10-12 14:30:00",273637,13.300,0.58700,7.0760,1.0000,0.83700,0.25000
"2022-10-12 14:45:00",273638,13.290,0.58600,7.2000,1.0000,0.83600,0.25000
"2022-10-12 15:00:00",273639,13.150,0.58700,7.3310,1.0000,0.83600,0.25000
"2022-10-12 15:15:00",273640,13.220,0.58700,7.4660,1.0000,0.83600,0.25000
"2022-10-12 15:30:00",273641,13.250,0.58700,7.5750,1.0000,0.83600,0.25000
"2022-10-12 15:45:00",273642,13.010,0.58600,7.6760,1.0000,0.83600,0.25000
"2022-10-12 16:00:00",273643,13.010,0.58700,7.7400,1.0000,0.83600,0.25000
"2022-10-12 16:15:00",273644,13.060,0.58500,7.7840,1.0000,0.83500,0.25000
"2022-10-12 16:30:00",273645,12.940,0.58600,7.8040,1.0000,0.83600,0.25000
"2022-10-12 16:45:00",273646,12.860,0.58600,7.8110,1.0000,0.83500,0.25000
"2022-10-12 17:00:00",273647,12.820,0.58500,7.8100,1.0000,0.83500,0.25000
"2022-10-12 17:15:00",273648,12.790,0.58500,7.7900,1.0000,0.83500,0.25000
"2022-10-12 17:30:00",273649,12.770,0.58500,7.7650,1.0000,0.83500,0.25000
"2022-10-12 17:45:00",273650,12.760,0.58600,7.7180,1.0000,0.83600,0.25000
"2022-10-12 18:00:00",273651,12.740,0.58500,7.6600,1.0000,0.83400,0.25000
"2022-10-12 18:15:00",273652,12.740,0.58500,7.5840,1.0000,0.83400,0.25000
"2022-10-12 18:30:00",273653,12.730,0.58400,7.5060,1.0000,0.83400,0.25000
"2022-10-12 18:45:00",273654,12.720,0.58400,7.4270,1.0000,0.83400,0.25000
"2022-10-12 19:00:00",273655,12.710,0.58400,7.3400,1.0000,0.83400,0.25000
"2022-10-12 19:15:00",273656,12.700,0.58400,7.2480,1.0000,0.83400,0.25000
"2022-10-12 19:30:00",273657,12.690,0.58400,7.1550,1.0000,0.83400,0.25000
"2022-10-12 19:45:00",273658,12.680,0.58300,7.0600,1.0000,0.83300,0.25000
"2022-10-12 20:00:00",273659,12.680,0.58400,6.9810,1.0000,0.83300,0.25000
"2022-10-12 20:15:00",273660,12.670,0.58300,6.8940,1.0000,0.83300,0.25000
"2022-10-12 20:30:00",273661,12.670,0.58300,6.7980,1.0000,0.83200,0.25000
"2022-10-12 20:45:00",273662,12.660,0.58200,6.7190,1.0000,0.83200,0.25000
"2022-10-12 21:00:00",273663,12.650,0.58300,6.6380,1.0000,0.83200,0.25000
"2022-10-12 21:15:00",273664,12.640,0.58300,6.5500,1.0000,0.83300,0.25000
"2022-10-12 21:30:00",273665,12.640,0.58200,6.4670,1.0000,0.83200,0.25000
"2022-10-12 21:45:00",273666,12.630,0.58200,6.3930,1.0000,0.83100,0.25000
"2022-10-12 22:00:00",273667,12.620,0.58200,6.3000,1.0000,0.83100,0.25000
"2022-10-12 22:15:00",273668,12.610,0.58100,6.2280,1.0000,0.83000,0.25000
"2022-10-12 22:30:00",273669,12.600,0.58100,6.1500,1.0000,0.83100,0.25000
"2022-10-12 22:45:00",273670,12.600,0.58100,6.0680,1.0000,0.83100,0.25000
"2022-10-12 23:00:00",273671,12.590,0.58000,5.9910,1.0000,0.82900,0.25000
"2022-10-12 23:15:00",273672,12.580,0.58000,5.9260,1.0000,0.83000,0.25000
"2022-10-12 23:30:00",273673,12.570,0.58000,5.8550,1.0000,0.83000,0.25000
"2022-10-12 23:45:00",273674,12.560,0.58000,5.7780,1.0000,0.83000,0.25000
"2022-10-13 00:00:00",273675,12.560,0.58000,5.7000,1.0000,0.83000,0.25000
"2022-10-13 00:15:00",273676,12.550,0.58000,5.6230,1.0000,0.82900,0.25000
"2022-10-13 00:30:00",273677,12.540,0.58000,5.5440,1.0000,0.83000,0.25000
"2022-10-13 00:45:00",273678,12.530,0.57900,5.4680,1.0000,0.82800,0.25000
"2022-10-13 01:00:00",273679,12.520,0.57900,5.3870,1.0000,0.82800,0.25000
"2022-10-13 01:15:00",273680,12.520,0.57900,5.3060,1.0000,0.82800,0.25000
"2022-10-13 01:30:00",273681,12.510,0.57800,5.2310,1.0000,0.82800,0.25000
"2022-10-13 01:45:00",273682,12.490,0.57700,5.1490,1.0000,0.82700,0.25000
"2022-10-13 02:00:00",273683,12.480,0.57900,5.0780,1.0000,0.82800,0.25000
"2022-10-13 02:15:00",273684,12.470,0.57800,5.0170,1.0000,0.82800,0.25000
"2022-10-13 02:30:00",273685,12.470,0.57800,4.9420,1.0000,0.82700,0.25000
"2022-10-13 02:45:00",273686,12.460,0.57800,4.8630,1.0000,0.82800,0.25000
"2022-10-13 03:00:00",273687,12.450,0.57800,4.7940,1.0000,0.82800,0.25000
"2022-10-13 03:15:00",273688,12.450,0.57800,4.7110,1.0000,0.82800,0.25000
"2022-10-13 03:30:00",273689,12.440,0.57800,4.6400,1.0000,0.82700,0.25000
"2022-10-13 03:45:00",273690,12.430,0.57700,4.5770,1.0000,0.82700,0.25000
"2022-10-13 04:00:00",273691,12.420,0.57800,4.5060,1.0000,0.82700,0.25000
"2022-10-13 04:15:00",273692,12.410,0.57800,4.4350,1.0000,0.82700,0.25000
"2022-10-13 04:30:00",273693,12.410,0.57800,4.3640,1.0000,0.82700,0.25000
"2022-10-13 04:45:00",273694,12.400,0.57800,4.3100,1.0000,0.82700,0.25000
"2022-10-13 05:00:00",273695,12.400,0.57900,4.2380,1.0000,0.82900,0.25000
"2022-10-13 05:15:00",273696,12.390,0.57700,4.1610,1.0000,0.82700,0.25000
"2022-10-13 05:30:00",273697,12.390,0.57900,4.0960,1.0000,0.82800,0.25000
"2022-10-13 05:45:00",273698,12.390,0.57800,4.0340,1.0000,0.82800,0.25000
"2022-10-13 06:00:00",273699,12.380,0.57800,3.9710,1.0000,0.82800,0.25000
"2022-10-13 06:15:00",273700,12.380,0.57800,3.9070,1.0000,0.82800,0.25000
"2022-10-13 06:30:00",273701,12.380,0.57800,3.8290,1.0000,0.82800,0.25000
"2022-10-13 06:45:00",273702,12.370,0.57900,3.7780,1.0000,0.82900,0.25000
"2022-10-13 07:00:00",273703,12.380,0.57800,3.7250,1.0000,0.82800,0.25000
"2022-10-13 07:15:00",273704,12.370,0.57900,3.6740,1.0000,0.82900,0.25000
"2022-10-13 07:30:00",273705,12.370,0.57900,3.6090,1.0000,0.82900,0.25000
"2022-10-13 07:45:00",273706,12.370,0.57900,3.5610,1.0000,0.82900,0.25000
"2022-10-13 08:00:00",273707,12.370,0.58000,3.5130,1.0000,0.82900,0.25000
"2022-10-13 08:15:00",273708,12.370,0.58000,3.4670,1.0000,0.82900,0.25000
"2022-10-13 08:30:00",273709,12.410,0.58000,3.4340,1.0000,0.83000,0.25000
"2022-10-13 08:45:00",273710,12.500,0.57900,3.4130,1.0000,0.82900,0.25000
"2022-10-13 09:00:00",273711,12.520,0.58000,3.3970,1.0000,0.82900,0.25000
"2022-10-13 09:15:00",273712,12.550,0.58100,3.4060,1.0000,0.83100,0.25000
"2022-10-13 09:30:00",273713,12.560,0.58100,3.4260,1.0000,0.83000,0.25000
"2022-10-13 09:45:00",273714,12.560,0.58100,3.4630,1.0000,0.83100,0.25000
"2022-10-13 10:00:00",273715,12.560,0.58200,3.6420,1.0000,0.83100,0.25000
"2022-10-13 10:15:00",273716,12.560,0.58200,3.8040,1.0000,0.83200,0.25000
"2022-10-13 10:30:00",273717,12.600,0.58000,3.8890,1.0000,0.83000,0.25000
"2022-10-13 10:45:00",273718,12.630,0.58200,3.9780,1.0000,0.83100,0.25000
"2022-10-13 11:00:00",273719,12.700,0.58100,4.1170,1.0000,0.83100,0.25000
"2022-10-13 11:15:00",273720,12.820,0.58300,4.2770,1.0000,0.83200,0.25000
"2022-10-13 11:30:00",273721,13.010,0.58200,4.4570,1.0000,0.83100,0.25000
"2022-10-13 11:45:00",273722,13.280,0.58100,4.6220,1.0000,0.83100,0.25000
"2022-10-13 12:00:00",273723,13.420,0.58100,4.7900,1.0000,0.83100,0.25000
"2022-10-13 12:15:00",273724,13.370,0.58200,4.9690,1.0000,0.83100,0.25000
"2022-10-13 12:30:00",273725,13.360,0.58200,5.1500,1.0000,0.83200,0.25000
"2022-10-13 12:45:00",273726,13.340,0.58000,5.3710,1.0000,0.83000,0.25000
"2022-10-13 13:00:00",273727,13.340,0.58400,5.5930,1.0000,0.83300,0.25000
"2022-10-13 13:15:00",273728,13.350,0.58000,5.8170,1.0000,0.83000,0.25000
"2022-10-13 13:30:00",273729,13.350,0.58200,6.0520,1.0000,0.83200,0.25000
