Serial_number:,,,,,
2081180,,,,,
Project ID:,,,,,
,,,,,
Location:,,,,,
LyellBlwMaclure,,,,,
LEVEL,,,,,
UNIT: kPa,,,,,
TEMPERATURE,,,,,
UNIT: °C,,,,,
Date,Time UTC,Time PDT,ms,LEVEL,TEMPERATURE
2/15/2022,5:30:00 AM,10:30:00 PM,0,70.5495,-2.772
2/15/2022,6:00:00 AM,11:00:00 PM,0,70.5146,-2.727
2/15/2022,6:30:00 AM,11:30:00 PM,0,70.4806,-2.716
2/15/2022,7:00:00 AM,12:00:00 AM,0,70.4527,-2.912
2/15/2022,7:30:00 AM,12:30:00 AM,0,70.3829,-2.963
2/15/2022,8:00:00 AM,1:00:00 AM,0,70.283,-3.135
2/15/2022,8:30:00 AM,1:30:00 AM,0,70.2094,-3.279
2/15/2022,9:00:00 AM,2:00:00 AM,0,70.1349,-3.33
2/15/2022,9:30:00 AM,2:30:00 AM,0,70.0355,-3.632
2/15/2022,10:00:00 AM,3:00:00 AM,0,69.9191,-3.984
2/15/2022,10:30:00 AM,3:30:00 AM,0,69.891,-4.318
2/15/2022,11:00:00 AM,4:00:00 AM,0,69.8583,-4.712
2/15/2022,11:30:00 AM,4:30:00 AM,0,69.8258,-5.229
2/15/2022,12:00:00 PM,5:00:00 AM,0,69.8164,-5.875
2/15/2022,12:30:00 PM,5:30:00 AM,0,69.7425,-6.41
2/15/2022,1:00:00 PM,6:00:00 AM,0,69.7582,-6.925
2/15/2022,1:30:00 PM,6:30:00 AM,0,69.7627,-7.616
2/15/2022,2:00:00 PM,7:00:00 AM,0,69.7396,-8.471
2/15/2022,2:30:00 PM,7:30:00 AM,0,69.7094,-9.02
2/15/2022,3:00:00 PM,8:00:00 AM,0,69.7096,-9.337
2/15/2022,3:30:00 PM,8:30:00 AM,0,69.7127,-10.037
2/15/2022,4:00:00 PM,9:00:00 AM,0,69.7167,-9.991
2/15/2022,4:30:00 PM,9:30:00 AM,0,69.7411,-9.07
2/15/2022,5:00:00 PM,10:00:00 AM,0,69.7822,-9.275
2/15/2022,5:30:00 PM,10:30:00 AM,0,69.7949,-9.417
2/15/2022,6:00:00 PM,11:00:00 AM,0,69.8186,-8.22
2/15/2022,6:30:00 PM,11:30:00 AM,0,69.8352,-7.354
2/15/2022,7:00:00 PM,12:00:00 PM,0,69.844,-7.464
2/15/2022,7:30:00 PM,12:30:00 PM,0,69.8499,-7.447
2/15/2022,8:00:00 PM,1:00:00 PM,0,69.8509,-7.069
2/15/2022,8:30:00 PM,1:30:00 PM,0,69.8372,-6.597
2/15/2022,9:00:00 PM,2:00:00 PM,0,69.8382,-6.3
2/15/2022,9:30:00 PM,2:30:00 PM,0,69.8542,-6.616
2/15/2022,10:00:00 PM,3:00:00 PM,0,69.8352,-6.782
2/15/2022,10:30:00 PM,3:30:00 PM,0,69.8666,-7.212
2/15/2022,11:00:00 PM,4:00:00 PM,0,69.8885,-7.387
2/15/2022,11:30:00 PM,4:30:00 PM,0,69.9052,-7.671
2/16/2022,12:00:00 AM,5:00:00 PM,0,69.9712,-7.587
2/16/2022,12:30:00 AM,5:30:00 PM,0,70.0116,-8.094
2/16/2022,1:00:00 AM,6:00:00 PM,0,70.0611,-8.443
2/16/2022,1:30:00 AM,6:30:00 PM,0,70.1135,-8.79
2/16/2022,2:00:00 AM,7:00:00 PM,0,70.1473,-8.976
2/16/2022,2:30:00 AM,7:30:00 PM,0,70.1591,-9.017
2/16/2022,3:00:00 AM,8:00:00 PM,0,70.1723,-9.019
2/16/2022,3:30:00 AM,8:30:00 PM,0,70.2123,-8.929
2/16/2022,4:00:00 AM,9:00:00 PM,0,70.2661,-8.796
2/16/2022,4:30:00 AM,9:30:00 PM,0,70.2858,-8.831
2/16/2022,5:00:00 AM,10:00:00 PM,0,70.3083,-8.904
2/16/2022,5:30:00 AM,10:30:00 PM,0,70.2963,-8.9
2/16/2022,6:00:00 AM,11:00:00 PM,0,70.3244,-8.896
2/16/2022,6:30:00 AM,11:30:00 PM,0,70.3636,-8.775
2/16/2022,7:00:00 AM,12:00:00 AM,0,70.4048,-8.754
2/16/2022,7:30:00 AM,12:30:00 AM,0,70.411,-8.826
2/16/2022,8:00:00 AM,1:00:00 AM,0,70.3207,-9.261
2/16/2022,8:30:00 AM,1:30:00 AM,0,70.2773,-9.586
2/16/2022,9:00:00 AM,2:00:00 AM,0,70.321,-9.403
2/16/2022,9:30:00 AM,2:30:00 AM,0,70.322,-9.421
2/16/2022,10:00:00 AM,3:00:00 AM,0,70.3815,-9.95
2/16/2022,10:30:00 AM,3:30:00 AM,0,70.379,-10.851
2/16/2022,11:00:00 AM,4:00:00 AM,0,70.3663,-11.583
2/16/2022,11:30:00 AM,4:30:00 AM,0,70.4291,-11.449
2/16/2022,12:00:00 PM,5:00:00 AM,0,70.4346,-11.783
2/16/2022,12:30:00 PM,5:30:00 AM,0,70.4475,-11.991
2/16/2022,1:00:00 PM,6:00:00 AM,0,70.4649,-11.726
2/16/2022,1:30:00 PM,6:30:00 AM,0,70.4573,-11.47
2/16/2022,2:00:00 PM,7:00:00 AM,0,70.4779,-11.009
2/16/2022,2:30:00 PM,7:30:00 AM,0,70.4883,-10.888
2/16/2022,3:00:00 PM,8:00:00 AM,0,70.5188,-10.558
2/16/2022,3:30:00 PM,8:30:00 AM,0,70.5341,-10.325
2/16/2022,4:00:00 PM,9:00:00 AM,0,70.5644,-10.2
2/16/2022,4:30:00 PM,9:30:00 AM,0,70.5767,-9.499
2/16/2022,5:00:00 PM,10:00:00 AM,0,70.5977,-7.425
2/16/2022,5:30:00 PM,10:30:00 AM,0,70.6235,-4.453
2/16/2022,6:00:00 PM,11:00:00 AM,0,70.6786,1.955
2/16/2022,6:30:00 PM,11:30:00 AM,0,70.699,3.039
2/16/2022,7:00:00 PM,12:00:00 PM,0,70.7186,2.49
2/16/2022,7:30:00 PM,12:30:00 PM,0,70.6966,3.815
2/16/2022,8:00:00 PM,1:00:00 PM,0,70.7219,7.832
2/16/2022,8:30:00 PM,1:30:00 PM,0,70.7054,4.806
2/16/2022,9:00:00 PM,2:00:00 PM,0,70.6839,2.609
2/16/2022,9:30:00 PM,2:30:00 PM,0,70.6567,3.643
2/16/2022,10:00:00 PM,3:00:00 PM,0,70.7047,3.098
2/16/2022,10:30:00 PM,3:30:00 PM,0,70.7496,2.907
2/16/2022,11:00:00 PM,4:00:00 PM,0,70.7977,1.456
2/16/2022,11:30:00 PM,4:30:00 PM,0,70.791,-0.647
2/17/2022,12:00:00 AM,5:00:00 PM,0,70.7706,-1.752
2/17/2022,12:30:00 AM,5:30:00 PM,0,70.7727,-2.791
2/17/2022,1:00:00 AM,6:00:00 PM,0,70.8174,-3.005
2/17/2022,1:30:00 AM,6:30:00 PM,0,70.8244,-3.477
2/17/2022,2:00:00 AM,7:00:00 PM,0,70.8363,-4.39
2/17/2022,2:30:00 AM,7:30:00 PM,0,70.8871,-4.218
2/17/2022,3:00:00 AM,8:00:00 PM,0,70.9013,-4.188
2/17/2022,3:30:00 AM,8:30:00 PM,0,70.9261,-6.213
2/17/2022,4:00:00 AM,9:00:00 PM,0,70.9073,-6.42
2/17/2022,4:30:00 AM,9:30:00 PM,0,70.9577,-4.684
2/17/2022,5:00:00 AM,10:00:00 PM,0,71.0211,-3.773
2/17/2022,5:30:00 AM,10:30:00 PM,0,71.0281,-3.94
2/17/2022,6:00:00 AM,11:00:00 PM,0,71.0989,-4.017
2/17/2022,6:30:00 AM,11:30:00 PM,0,71.1099,-5.224
2/17/2022,7:00:00 AM,12:00:00 AM,0,71.1277,-5.504
2/17/2022,7:30:00 AM,12:30:00 AM,0,71.1377,-5.055
2/17/2022,8:00:00 AM,1:00:00 AM,0,71.1408,-5.03
2/17/2022,8:30:00 AM,1:30:00 AM,0,71.172,-5.954
2/17/2022,9:00:00 AM,2:00:00 AM,0,71.1512,-7.971
2/17/2022,9:30:00 AM,2:30:00 AM,0,71.1358,-8.731
2/17/2022,10:00:00 AM,3:00:00 AM,0,71.1382,-8.679
2/17/2022,10:30:00 AM,3:30:00 AM,0,71.1414,-9.328
2/17/2022,11:00:00 AM,4:00:00 AM,0,71.1568,-9.449
2/17/2022,11:30:00 AM,4:30:00 AM,0,71.1645,-9.837
2/17/2022,12:00:00 PM,5:00:00 AM,0,71.1649,-10.262
2/17/2022,12:30:00 PM,5:30:00 AM,0,71.2126,-9.224
2/17/2022,1:00:00 PM,6:00:00 AM,0,71.2327,-9.494
2/17/2022,1:30:00 PM,6:30:00 AM,0,71.2794,-10.073
2/17/2022,2:00:00 PM,7:00:00 AM,0,71.2936,-10.952
2/17/2022,2:30:00 PM,7:30:00 AM,0,71.3066,-11.318
2/17/2022,3:00:00 PM,8:00:00 AM,0,71.3401,-11.195
2/17/2022,3:30:00 PM,8:30:00 AM,0,71.3745,-10.615
2/17/2022,4:00:00 PM,9:00:00 AM,0,71.4029,-10.214
2/17/2022,4:30:00 PM,9:30:00 AM,0,71.4245,-9.592
2/17/2022,5:00:00 PM,10:00:00 AM,0,71.4681,-7.548
2/17/2022,5:30:00 PM,10:30:00 AM,0,71.5195,-4.917
2/17/2022,6:00:00 PM,11:00:00 AM,0,71.5694,1.902
2/17/2022,6:30:00 PM,11:30:00 AM,0,71.5925,3.802
2/17/2022,7:00:00 PM,12:00:00 PM,0,71.5878,2.954
2/17/2022,7:30:00 PM,12:30:00 PM,0,71.5609,4.754
2/17/2022,8:00:00 PM,1:00:00 PM,0,71.5691,10.383
2/17/2022,8:30:00 PM,1:30:00 PM,0,71.5402,7.341
2/17/2022,9:00:00 PM,2:00:00 PM,0,71.504,6.292
2/17/2022,9:30:00 PM,2:30:00 PM,0,71.4767,7.241
2/17/2022,10:00:00 PM,3:00:00 PM,0,71.488,6.629
2/17/2022,10:30:00 PM,3:30:00 PM,0,71.5021,6.409
2/17/2022,11:00:00 PM,4:00:00 PM,0,71.5051,5.173
2/17/2022,11:30:00 PM,4:30:00 PM,0,71.4971,3.644
2/18/2022,12:00:00 AM,5:00:00 PM,0,71.4883,1.417
2/18/2022,12:30:00 AM,5:30:00 PM,0,71.4831,-1.511
2/18/2022,1:00:00 AM,6:00:00 PM,0,71.4846,-3.208
2/18/2022,1:30:00 AM,6:30:00 PM,0,71.4876,-4.13
2/18/2022,2:00:00 AM,7:00:00 PM,0,71.5118,-4.929
2/18/2022,2:30:00 AM,7:30:00 PM,0,71.5121,-5.51
2/18/2022,3:00:00 AM,8:00:00 PM,0,71.5195,-4.496
2/18/2022,3:30:00 AM,8:30:00 PM,0,71.5263,-5.181
2/18/2022,4:00:00 AM,9:00:00 PM,0,71.5263,-5.924
2/18/2022,4:30:00 AM,9:30:00 PM,0,71.5344,-6.201
2/18/2022,5:00:00 AM,10:00:00 PM,0,71.5504,-6.848
2/18/2022,5:30:00 AM,10:30:00 PM,0,71.5758,-7.096
2/18/2022,6:00:00 AM,11:00:00 PM,0,71.5623,-7.166
2/18/2022,6:30:00 AM,11:30:00 PM,0,71.5624,-7.224
2/18/2022,7:00:00 AM,12:00:00 AM,0,71.565,-7.409
2/18/2022,7:30:00 AM,12:30:00 AM,0,71.575,-7.357
2/18/2022,8:00:00 AM,1:00:00 AM,0,71.5601,-7.035
2/18/2022,8:30:00 AM,1:30:00 AM,0,71.5706,-7.131
2/18/2022,9:00:00 AM,2:00:00 AM,0,71.5721,-7.938
2/18/2022,9:30:00 AM,2:30:00 AM,0,71.5596,-8.005
2/18/2022,10:00:00 AM,3:00:00 AM,0,71.5609,-7.767
2/18/2022,10:30:00 AM,3:30:00 AM,0,71.5245,-7.775
2/18/2022,11:00:00 AM,4:00:00 AM,0,71.5328,-7.912
2/18/2022,11:30:00 AM,4:30:00 AM,0,71.5221,-7.911
2/18/2022,12:00:00 PM,5:00:00 AM,0,71.5134,-7.94
2/18/2022,12:30:00 PM,5:30:00 AM,0,71.5246,-7.503
2/18/2022,1:00:00 PM,6:00:00 AM,0,71.5254,-7.504
2/18/2022,1:30:00 PM,6:30:00 AM,0,71.522,-7.536
2/18/2022,2:00:00 PM,7:00:00 AM,0,71.5236,-7.527
2/18/2022,2:30:00 PM,7:30:00 AM,0,71.5507,-7.754
2/18/2022,3:00:00 PM,8:00:00 AM,0,71.5564,-7.779
2/18/2022,3:30:00 PM,8:30:00 AM,0,71.5748,-7.672
2/18/2022,4:00:00 PM,9:00:00 AM,0,71.5981,-7.695
2/18/2022,4:30:00 PM,9:30:00 AM,0,71.6205,-5.877
2/18/2022,5:00:00 PM,10:00:00 AM,0,71.6426,-4.084
2/18/2022,5:30:00 PM,10:30:00 AM,0,71.6568,-2.021
2/18/2022,6:00:00 PM,11:00:00 AM,0,71.6846,2.561
2/18/2022,6:30:00 PM,11:30:00 AM,0,71.6901,2.847
2/18/2022,7:00:00 PM,12:00:00 PM,0,71.6728,1.729
2/18/2022,7:30:00 PM,12:30:00 PM,0,71.6534,3.147
2/18/2022,8:00:00 PM,1:00:00 PM,0,71.6567,6.86
2/18/2022,8:30:00 PM,1:30:00 PM,0,71.6255,4.571
2/18/2022,9:00:00 PM,2:00:00 PM,0,71.5895,3.703
2/18/2022,9:30:00 PM,2:30:00 PM,0,71.5658,4.924
2/18/2022,10:00:00 PM,3:00:00 PM,0,71.5738,4.779
2/18/2022,10:30:00 PM,3:30:00 PM,0,71.5754,4.615
2/18/2022,11:00:00 PM,4:00:00 PM,0,71.5681,3.321
2/18/2022,11:30:00 PM,4:30:00 PM,0,71.5601,2.108
2/19/2022,12:00:00 AM,5:00:00 PM,0,71.5453,1.123
2/19/2022,12:30:00 AM,5:30:00 PM,0,71.545,-0.803
2/19/2022,1:00:00 AM,6:00:00 PM,0,71.5387,-2.846
2/19/2022,1:30:00 AM,6:30:00 PM,0,71.5402,-3.49
2/19/2022,2:00:00 AM,7:00:00 PM,0,71.5434,-3.764
2/19/2022,2:30:00 AM,7:30:00 PM,0,71.5467,-4.225
2/19/2022,3:00:00 AM,8:00:00 PM,0,71.5624,-4.518
2/19/2022,3:30:00 AM,8:30:00 PM,0,71.5492,-4.476
2/19/2022,4:00:00 AM,9:00:00 PM,0,71.5482,-3.974
2/19/2022,4:30:00 AM,9:30:00 PM,0,71.5428,-3.267
2/19/2022,5:00:00 AM,10:00:00 PM,0,71.5481,-2.927
2/19/2022,5:30:00 AM,10:30:00 PM,0,71.5492,-2.739
2/19/2022,6:00:00 AM,11:00:00 PM,0,71.5526,-2.507
2/19/2022,6:30:00 AM,11:30:00 PM,0,71.5378,-3.009
2/19/2022,7:00:00 AM,12:00:00 AM,0,71.5297,-3.322
2/19/2022,7:30:00 AM,12:30:00 AM,0,71.5174,-3.39
2/19/2022,8:00:00 AM,1:00:00 AM,0,71.5094,-3.791
2/19/2022,8:30:00 AM,1:30:00 AM,0,71.4949,-4.637
2/19/2022,9:00:00 AM,2:00:00 AM,0,71.4825,-5.246
2/19/2022,9:30:00 AM,2:30:00 AM,0,71.4679,-6.107
2/19/2022,10:00:00 AM,3:00:00 AM,0,71.4497,-7.294
2/19/2022,10:30:00 AM,3:30:00 AM,0,71.4267,-8.243
2/19/2022,11:00:00 AM,4:00:00 AM,0,71.3954,-8.771
2/19/2022,11:30:00 AM,4:30:00 AM,0,71.3825,-9.118
2/19/2022,12:00:00 PM,5:00:00 AM,0,71.3577,-9.363
2/19/2022,12:30:00 PM,5:30:00 AM,0,71.3664,-9.634
2/19/2022,1:00:00 PM,6:00:00 AM,0,71.3641,-9.885
2/19/2022,1:30:00 PM,6:30:00 AM,0,71.36,-10.137
2/19/2022,2:00:00 PM,7:00:00 AM,0,71.343,-10.352
2/19/2022,2:30:00 PM,7:30:00 AM,0,71.3395,-10.565
2/19/2022,3:00:00 PM,8:00:00 AM,0,71.3474,-10.7
2/19/2022,3:30:00 PM,8:30:00 AM,0,71.3486,-10.58
2/19/2022,4:00:00 PM,9:00:00 AM,0,71.359,-10.28
2/19/2022,4:30:00 PM,9:30:00 AM,0,71.3745,-9.41
2/19/2022,5:00:00 PM,10:00:00 AM,0,71.3826,-7.554
2/19/2022,5:30:00 PM,10:30:00 AM,0,71.3871,-5.029
2/19/2022,6:00:00 PM,11:00:00 AM,0,71.4051,1.177
2/19/2022,6:30:00 PM,11:30:00 AM,0,71.4189,3.09
2/19/2022,7:00:00 PM,12:00:00 PM,0,71.4095,2.497
2/19/2022,7:30:00 PM,12:30:00 PM,0,71.3912,4.594
2/19/2022,8:00:00 PM,1:00:00 PM,0,71.3896,8.862
2/19/2022,8:30:00 PM,1:30:00 PM,0,71.3602,6.574
2/19/2022,9:00:00 PM,2:00:00 PM,0,71.3175,5.53
2/19/2022,9:30:00 PM,2:30:00 PM,0,71.2766,6.625
2/19/2022,10:00:00 PM,3:00:00 PM,0,71.2734,6.58
2/19/2022,10:30:00 PM,3:30:00 PM,0,71.2621,6.363
2/19/2022,11:00:00 PM,4:00:00 PM,0,71.2516,4.933
2/19/2022,11:30:00 PM,4:30:00 PM,0,71.2387,3.134
2/20/2022,12:00:00 AM,5:00:00 PM,0,71.2254,1.354
2/20/2022,12:30:00 AM,5:30:00 PM,0,71.2047,-0.674
2/20/2022,1:00:00 AM,6:00:00 PM,0,71.1997,-2.189
2/20/2022,1:30:00 AM,6:30:00 PM,0,71.1901,-3.175
2/20/2022,2:00:00 AM,7:00:00 PM,0,71.195,-3.868
2/20/2022,2:30:00 AM,7:30:00 PM,0,71.1879,-4.557
2/20/2022,3:00:00 AM,8:00:00 PM,0,71.1898,-4.98
2/20/2022,3:30:00 AM,8:30:00 PM,0,71.182,-5.41
2/20/2022,4:00:00 AM,9:00:00 PM,0,71.1725,-5.845
2/20/2022,4:30:00 AM,9:30:00 PM,0,71.1711,-6.306
2/20/2022,5:00:00 AM,10:00:00 PM,0,71.1605,-6.723
2/20/2022,5:30:00 AM,10:30:00 PM,0,71.1517,-6.965
2/20/2022,6:00:00 AM,11:00:00 PM,0,71.1241,-7.211
2/20/2022,6:30:00 AM,11:30:00 PM,0,71.1065,-7.467
2/20/2022,7:00:00 AM,12:00:00 AM,0,71.1068,-7.793
2/20/2022,7:30:00 AM,12:30:00 AM,0,71.0619,-8.096
2/20/2022,8:00:00 AM,1:00:00 AM,0,71.0466,-8.377
2/20/2022,8:30:00 AM,1:30:00 AM,0,71.0391,-8.602
2/20/2022,9:00:00 AM,2:00:00 AM,0,71.0172,-8.892
2/20/2022,9:30:00 AM,2:30:00 AM,0,70.9981,-9.107
2/20/2022,10:00:00 AM,3:00:00 AM,0,70.9653,-9.188
2/20/2022,10:30:00 AM,3:30:00 AM,0,70.94,-9.346
2/20/2022,11:00:00 AM,4:00:00 AM,0,70.921,-9.432
2/20/2022,11:30:00 AM,4:30:00 AM,0,70.8946,-9.519
2/20/2022,12:00:00 PM,5:00:00 AM,0,70.8588,-9.675
2/20/2022,12:30:00 PM,5:30:00 AM,0,70.8311,-9.874
2/20/2022,1:00:00 PM,6:00:00 AM,0,70.8118,-10.149
2/20/2022,1:30:00 PM,6:30:00 AM,0,70.8059,-10.351
2/20/2022,2:00:00 PM,7:00:00 AM,0,70.7926,-10.431
2/20/2022,2:30:00 PM,7:30:00 AM,0,70.7784,-10.194
2/20/2022,3:00:00 PM,8:00:00 AM,0,70.7779,-9.271
2/20/2022,3:30:00 PM,8:30:00 AM,0,70.8002,-8.556
2/20/2022,4:00:00 PM,9:00:00 AM,0,70.8188,-6.768
2/20/2022,4:30:00 PM,9:30:00 AM,0,70.817,-5.747
2/20/2022,5:00:00 PM,10:00:00 AM,0,70.8079,-3.742
2/20/2022,5:30:00 PM,10:30:00 AM,0,70.8239,-2.501
2/20/2022,6:00:00 PM,11:00:00 AM,0,70.8143,-0.632
2/20/2022,6:30:00 PM,11:30:00 AM,0,70.8083,-0.089
2/20/2022,7:00:00 PM,12:00:00 PM,0,70.8077,0.138
2/20/2022,7:30:00 PM,12:30:00 PM,0,70.7685,1.82
2/20/2022,8:00:00 PM,1:00:00 PM,0,70.7556,4.59
2/20/2022,8:30:00 PM,1:30:00 PM,0,70.7128,2.517
2/20/2022,9:00:00 PM,2:00:00 PM,0,70.6636,1.685
2/20/2022,9:30:00 PM,2:30:00 PM,0,70.6242,1.148
2/20/2022,10:00:00 PM,3:00:00 PM,0,70.6009,1.56
2/20/2022,10:30:00 PM,3:30:00 PM,0,70.5835,1.566
2/20/2022,11:00:00 PM,4:00:00 PM,0,70.5629,0.686
2/20/2022,11:30:00 PM,4:30:00 PM,0,70.5498,-0.435
2/21/2022,12:00:00 AM,5:00:00 PM,0,70.5526,-1.13
2/21/2022,12:30:00 AM,5:30:00 PM,0,70.4783,-2.222
2/21/2022,1:00:00 AM,6:00:00 PM,0,70.4647,-2.63
2/21/2022,1:30:00 AM,6:30:00 PM,0,70.4252,-2.951
2/21/2022,2:00:00 AM,7:00:00 PM,0,70.4106,-3.199
2/21/2022,2:30:00 AM,7:30:00 PM,0,70.4217,-3.427
2/21/2022,3:00:00 AM,8:00:00 PM,0,70.3914,-3.883
2/21/2022,3:30:00 AM,8:30:00 PM,0,70.3819,-4.132
2/21/2022,4:00:00 AM,9:00:00 PM,0,70.3565,-4.499
2/21/2022,4:30:00 AM,9:30:00 PM,0,70.3332,-4.553
2/21/2022,5:00:00 AM,10:00:00 PM,0,70.3204,-4.522
2/21/2022,5:30:00 AM,10:30:00 PM,0,70.3116,-4.564
2/21/2022,6:00:00 AM,11:00:00 PM,0,70.3081,-4.942
2/21/2022,6:30:00 AM,11:30:00 PM,0,70.2751,-5.59
2/21/2022,7:00:00 AM,12:00:00 AM,0,70.2112,-5.704
2/21/2022,7:30:00 AM,12:30:00 AM,0,70.1851,-5.818
2/21/2022,8:00:00 AM,1:00:00 AM,0,70.1698,-5.945
2/21/2022,8:30:00 AM,1:30:00 AM,0,70.1443,-6.171
2/21/2022,9:00:00 AM,2:00:00 AM,0,70.1252,-6.537
2/21/2022,9:30:00 AM,2:30:00 AM,0,70.1116,-6.898
2/21/2022,10:00:00 AM,3:00:00 AM,0,70.0654,-6.968
2/21/2022,10:30:00 AM,3:30:00 AM,0,70.0126,-7.168
2/21/2022,11:00:00 AM,4:00:00 AM,0,69.9447,-7.18
2/21/2022,11:30:00 AM,4:30:00 AM,0,69.9122,-7.382
2/21/2022,12:00:00 PM,5:00:00 AM,0,69.8638,-7.636
2/21/2022,12:30:00 PM,5:30:00 AM,0,69.8494,-7.785
2/21/2022,1:00:00 PM,6:00:00 AM,0,69.8415,-7.787
2/21/2022,1:30:00 PM,6:30:00 AM,0,69.8048,-7.742
2/21/2022,2:00:00 PM,7:00:00 AM,0,69.786,-7.926
2/21/2022,2:30:00 PM,7:30:00 AM,0,69.7911,-8.166
2/21/2022,3:00:00 PM,8:00:00 AM,0,69.8137,-8.252
2/21/2022,3:30:00 PM,8:30:00 AM,0,69.8011,-8.464
2/21/2022,4:00:00 PM,9:00:00 AM,0,69.8634,-8.417
2/21/2022,4:30:00 PM,9:30:00 AM,0,69.896,-7.66
2/21/2022,5:00:00 PM,10:00:00 AM,0,69.9066,-7.356
2/21/2022,5:30:00 PM,10:30:00 AM,0,69.9217,-7.064
2/21/2022,6:00:00 PM,11:00:00 AM,0,69.9406,-4.565
2/21/2022,6:30:00 PM,11:30:00 AM,0,69.9706,-4.448
2/21/2022,7:00:00 PM,12:00:00 PM,0,69.9352,-5.606
2/21/2022,7:30:00 PM,12:30:00 PM,0,69.9685,-4.712
2/21/2022,8:00:00 PM,1:00:00 PM,0,69.9853,-2.166
2/21/2022,8:30:00 PM,1:30:00 PM,0,69.9479,-4.898
2/21/2022,9:00:00 PM,2:00:00 PM,0,69.9316,-4.915
2/21/2022,9:30:00 PM,2:30:00 PM,0,69.9619,-3.731
2/21/2022,10:00:00 PM,3:00:00 PM,0,69.9403,-4.514
2/21/2022,10:30:00 PM,3:30:00 PM,0,69.9391,-5.329
2/21/2022,11:00:00 PM,4:00:00 PM,0,69.9528,-6.698
2/21/2022,11:30:00 PM,4:30:00 PM,0,69.9382,-7.248
2/22/2022,12:00:00 AM,5:00:00 PM,0,69.9464,-8.056
2/22/2022,12:30:00 AM,5:30:00 PM,0,69.9319,-8.561
2/22/2022,1:00:00 AM,6:00:00 PM,0,69.9256,-8.687
2/22/2022,1:30:00 AM,6:30:00 PM,0,69.9068,-9.157
2/22/2022,2:00:00 AM,7:00:00 PM,0,69.8959,-9.545
2/22/2022,2:30:00 AM,7:30:00 PM,0,69.9167,-9.845
2/22/2022,3:00:00 AM,8:00:00 PM,0,69.9072,-10.122
2/22/2022,3:30:00 AM,8:30:00 PM,0,69.8954,-10.635
2/22/2022,4:00:00 AM,9:00:00 PM,0,69.9006,-10.645
2/22/2022,4:30:00 AM,9:30:00 PM,0,69.8756,-10.659
2/22/2022,5:00:00 AM,10:00:00 PM,0,69.8641,-10.65
2/22/2022,5:30:00 AM,10:30:00 PM,0,69.8627,-10.418
2/22/2022,6:00:00 AM,11:00:00 PM,0,69.8646,-10.755
2/22/2022,6:30:00 AM,11:30:00 PM,0,69.8775,-10.838
2/22/2022,7:00:00 AM,12:00:00 AM,0,69.8782,-10.999
2/22/2022,7:30:00 AM,12:30:00 AM,0,69.8477,-11.142
2/22/2022,8:00:00 AM,1:00:00 AM,0,69.8134,-11.196
2/22/2022,8:30:00 AM,1:30:00 AM,0,69.8188,-11.379
2/22/2022,9:00:00 AM,2:00:00 AM,0,69.763,-11.439
2/22/2022,9:30:00 AM,2:30:00 AM,0,69.7607,-11.522
2/22/2022,10:00:00 AM,3:00:00 AM,0,69.7167,-11.58
2/22/2022,10:30:00 AM,3:30:00 AM,0,69.6465,-11.697
2/22/2022,11:00:00 AM,4:00:00 AM,0,69.584,-11.533
2/22/2022,11:30:00 AM,4:30:00 AM,0,69.5385,-11.633
2/22/2022,12:00:00 PM,5:00:00 AM,0,69.5285,-11.713
2/22/2022,12:30:00 PM,5:30:00 AM,0,69.5481,-11.774
2/22/2022,1:00:00 PM,6:00:00 AM,0,69.5234,-11.716
2/22/2022,1:30:00 PM,6:30:00 AM,0,69.532,-11.663
2/22/2022,2:00:00 PM,7:00:00 AM,0,69.4716,-11.865
2/22/2022,2:30:00 PM,7:30:00 AM,0,69.461,-11.86
2/22/2022,3:00:00 PM,8:00:00 AM,0,69.4648,-11.767
2/22/2022,3:30:00 PM,8:30:00 AM,0,69.476,-11.604
2/22/2022,4:00:00 PM,9:00:00 AM,0,69.488,-11.631
2/22/2022,4:30:00 PM,9:30:00 AM,0,69.4887,-11.63
2/22/2022,5:00:00 PM,10:00:00 AM,0,69.491,-11.208
2/22/2022,5:30:00 PM,10:30:00 AM,0,69.5177,-10.91
2/22/2022,6:00:00 PM,11:00:00 AM,0,69.5186,-9.946
2/22/2022,6:30:00 PM,11:30:00 AM,0,69.5323,-10.627
2/22/2022,7:00:00 PM,12:00:00 PM,0,69.5278,-10.627
2/22/2022,7:30:00 PM,12:30:00 PM,0,69.5318,-10.968
2/22/2022,8:00:00 PM,1:00:00 PM,0,69.4945,-11.266
2/22/2022,8:30:00 PM,1:30:00 PM,0,69.4592,-10.522
2/22/2022,9:00:00 PM,2:00:00 PM,0,69.4422,-10.184
2/22/2022,9:30:00 PM,2:30:00 PM,0,69.4314,-9.561
2/22/2022,10:00:00 PM,3:00:00 PM,0,69.4409,-9.583
2/22/2022,10:30:00 PM,3:30:00 PM,0,69.4343,-9.418
2/22/2022,11:00:00 PM,4:00:00 PM,0,69.4119,-10.195
2/22/2022,11:30:00 PM,4:30:00 PM,0,69.4126,-10.469
2/23/2022,12:00:00 AM,5:00:00 PM,0,69.412,-10.956
2/23/2022,12:30:00 AM,5:30:00 PM,0,69.3857,-11.905
2/23/2022,1:00:00 AM,6:00:00 PM,0,69.3863,-12.345
